# ECO | Aile | Varyant | SAN hamleleri
# Kaynak: Scid vs. PC scid.eco (Shane Hudson ve diğerleri, GPL).
# Aile adları Türkçeleştirildi; varyant adları kaynaktaki gibi.
C07|Fransız|Tarrasch, Open, 4.exd5 Qxd5, Main Line, 10.Nxd4 a6|e4 e6 d4 d5 Nd2 c5 exd5 Qxd5 Ngf3 cxd4 Bc4 Qd6 O-O Nf6 Nb3 Nc6 Nbxd4 Nxd4 Nxd4 a6
C07|Fransız|Tarrasch, Open, 4.exd5 Qxd5, Main Line, 10.Nxd4 a6 11.Re1|e4 e6 d4 d5 Nd2 c5 exd5 Qxd5 Ngf3 cxd4 Bc4 Qd6 O-O Nf6 Nb3 Nc6 Nbxd4 Nxd4 Nxd4 a6 Re1
C07|Fransız|Tarrasch, Open, 4.exd5 Qxd5, Main Line, 10.Nxd4 a6 11.c3|e4 e6 d4 d5 Nd2 c5 exd5 Qxd5 Ngf3 cxd4 Bc4 Qd6 O-O Nf6 Nb3 Nc6 Nbxd4 Nxd4 Nxd4 a6 c3
C07|Fransız|Tarrasch, Open, 4.exd5 Qxd5, Main Line, 10.Qxd4|e4 e6 d4 d5 Nd2 c5 exd5 Qxd5 Ngf3 cxd4 Bc4 Qd6 O-O Nf6 Nb3 Nc6 Nbxd4 Nxd4 Qxd4
C07|Fransız|Tarrasch, Open, 4.exd5 Qxd5, Main Line, 10.Qxd4 Qxd4|e4 e6 d4 d5 Nd2 c5 exd5 Qxd5 Ngf3 cxd4 Bc4 Qd6 O-O Nf6 Nb3 Nc6 Nbxd4 Nxd4 Qxd4 Qxd4
C07|Fransız|Tarrasch, Open, Eliskases Variation|e4 e6 d4 d5 Nd2 c5 exd5 Qxd5 Ngf3 cxd4 Bc4 Qd8
C07|Fransız|Tarrasch, Shaposhnikov Gambit|e4 e6 d4 d5 Nd2 c5 exd5 Nf6
C08|Fransız|Tarrasch, Open, 4.exd5 exd5|e4 e6 d4 d5 Nd2 c5 exd5 exd5
C08|Fransız|Tarrasch, Open, 4.exd5 exd5 5.Bb5+ Bd7|e4 e6 d4 d5 Nd2 c5 exd5 exd5 Bb5+ Bd7
C08|Fransız|Tarrasch, Open, 4.exd5 exd5 5.Bb5+ Bd7 6.Qe2+|e4 e6 d4 d5 Nd2 c5 exd5 exd5 Bb5+ Bd7 Qe2+
